Label,Area (µm²),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity
1770,674.0,29.294426998176625,62.9543470961429,18.10582490021917,185.61017305526642,-22.198953397470202,3.4770217564282775,0.24584773373206137,0.6918142160636387
1771,11.75,3.8678889139475245,5.109932946813407,3.4575538367373713,14.242640687119284,47.75249233466227,1.4779040871378764,0.727891578108626,0.8392857142857143
1772,6.0,2.763953195770684,3.4754425390695265,2.1419537399982818,7.82842712474619,34.57278334219489,1.6225572355602387,1.230303014972666,1.0
1773,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1774,975.25,35.238145042027504,70.6974647087946,26.707356734480456,225.77312395916866,-58.11217219083274,2.6471157520999014,0.24042594876973872,0.6730503795721187
1775,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1776,165.75,14.527197064122632,25.079622048439116,11.16080743944898,82.23401871576773,-36.72576823917905,2.247115379823928,0.30800684789151883,0.6710526315789473
1777,147.5,13.704117368456696,27.331273993618236,9.333775176302302,79.81980515339463,-55.429750163254624,2.9282121625352757,0.29092467493569046,0.6916764361078547
1778,249.0,17.805522925178455,28.303799848209458,13.957436168317445,83.52691193458118,84.45208203495125,2.0278652545413327,0.44849371378834363,0.772093023255814
1779,28.5,6.023896332520351,8.958930464177945,4.303625293751594,22.192388155425117,-57.37470376048959,2.0817171228139584,0.7271879009183643,0.8702290076335878
1780,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1781,157.5,14.161046158239445,23.58475322842093,11.472913083887075,94.06244584051393,-81.93231320572565,2.0556900462833725,0.22369582968898372,0.7142857142857143
1782,7.25,3.0382538898732494,3.6388706091787366,2.58781559162672,8.82842712474619,90.00003218077504,1.406155299841638,1.1689103329366752,1.0
1783,551.0,26.486883341553696,39.53535975486949,23.435413667331762,164.12489168102786,-40.11522513374925,1.6869921869559552,0.25704701086373455,0.6937362291469941
1784,8.5,3.2897623212397704,3.741459155002386,3.010034372039727,9.82842712474619,-23.86316402956244,1.2429954919308825,1.1057596701548214,0.9714285714285714
1785,390.5,22.297982918171794,24.45998338268706,21.42030856401048,104.42640687119285,45.24653840688477,1.1419062106221811,0.44999763605666276,0.8829847371396269
1786,218.0,16.66031874701878,21.289004519665536,13.639495229611684,80.14823227814082,73.35072414154963,1.5608352186997783,0.4264601558956097,0.8852791878172589
1787,39.25,7.069275219628611,8.527303223112629,6.282833101825562,26.899494936611667,-12.716332233155178,1.3572385395109263,0.6816497402000145,0.8486486486486486
1788,120.5,12.386499309352384,16.68220482679592,9.59160243737375,45.798989873223334,-5.118365354485297,1.739251072562556,0.7219134147034482,0.9323017408123792
1789,5.0,2.5231325220201604,3.3763886032268267,1.8439088914585775,7.414213562373096,-71.5650767661759,1.8311038136792213,1.1430090930538361,0.9090909090909091
1790,175.25,14.93771167933152,17.801866134597667,12.841011976667074,51.79898987322333,82.36673294633074,1.3863289098199407,0.8207772480125607,0.9498644986449865
1791,11.5,3.826519928662906,4.454259941199543,3.3752159270065687,11.82842712474619,-16.073362274499807,1.3196962912977135,1.0328891308324937,0.9387755102040817
1792,35.75,6.746726148605861,14.439250468344884,3.498768712830053,31.89949493661166,83.54589413087187,4.126951980391237,0.441487382610386,0.8125
1793,41.25,7.247146419131151,13.88244154822701,5.752107638065828,39.38477631085023,39.54882567455228,2.4134530196126587,0.3341773805709171,0.7051282051282052
1794,117.25,12.218319713454786,16.32714977611444,10.50235163592376,56.62741699796952,-23.365877787803093,1.5546184647128647,0.45948274936856376,0.8330373001776199
1795,151.25,13.877228871110882,25.361259907357976,10.491571667918308,92.64823227814084,-41.94863222352216,2.4172984477539243,0.22142720212719774,0.6797752808988764
